Item,Indicator,Value,Signal
,SMA (10),168.83,Sell
,EMA (10),168.53,Sell
,SMA (20),172.09,Sell
,EMA (20),169.89,Sell
,SMA (50),166.64,Sell
,EMA (50),167.83,Sell
,SMA (100),162.08,Buy
,EMA (100),166.35,Sell
,SMA (200),171.54,Sell
,EMA (200),162.1,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.16,Neutral
,"MACD (12,26,9)",-0.68,Sell
,"Stochastic (14,3,3)",12.39,Buy
,ADX (14),15.52,Neutral
,Williams %R (14),-82.83,Buy
,ATR (14),4.19,Neutral
,ROC (12),-8.55,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",48.98,Neutral
