Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Revenue,8555,8922,9484,9605,10090,10698,11454,11536,11912,12171,12513,13400
Expenses,2454,2634,2712,2661,2836,3033,3293,3062,3109,3397,3104,3406
Financing Profit,2480,2581,2783,2815,2903,2914,2937,3073,3279,3514,4073,4790
Financing Margin %,29,29,29,29,29,27,26,27,28,29,33,36
Other Income,47,59,87,54,86,1574,6,6,9,26,18,18
Interest,3622,3707,3988,4129,4350,4751,5224,5401,5525,5259,5336,5204
Depreciation,137,147,153,153,159,162,171,173,174,177,175,183
Profit before tax,2391,2494,2717,2715,2830,4326,2772,2906,3113,3363,3917,4626
Tax %,25,25,26,25,24,25,23,26,26,25,23,25
Net Profit,1792,1874,2021,2031,2153,3249,2144,2159,2314,2530,3021,3453
EPS in Rs,9.52,9.94,10.69,10.76,11.39,17.27,11.4,11.48,12.3,13.45,16.06,14.67
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Revenue,13502,15536,16561,17422,19255,30492,36388,43941,48135,49997,,
Expenses,3288,4171,4683,4932,5816,8706,10278,12279,12602,13016,,
Financing Profit,3805,3801,3565,3402,3666,8799,10523,13132,13947,15656,,
Financing Margin %,28,24,22,20,19,29,29,30,29,31,,
Other Income,127,20,14,14,18,16,25,157,52,71,,
Interest,6409,7564,8313,9089,9773,12987,15588,18529,21586,21325,,
Depreciation,37,43,141,137,135,601,588,645,699,709,,
Profit before tax,3896,3778,3439,3278,3549,8214,9960,12644,13300,15019,,
Tax %,35,32,27,24,24,27,26,24,25,—,,
Net Profit,2549,2576,2512,2499,2721,6020,7399,9576,10024,11318,,
EPS in Rs,20.14,20.36,19.86,17.71,20.12,32.11,39.2,50.81,53.28,56.48,,
Dividend Payout %,10,11,5,18,20,22,23,19,20,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,227,227,227,227,253,271,374,376,376,376,,
Reserves,11105,13463,15736,17915,21464,25824,43138,48571,56094,65542,,
Borrowing,53080,82131,87914,94735,106546,114846,164202,195496,234197,250692,,
Other Liabilities,10034,1539,1542,1389,1647,1328,2858,3823,3330,4764,,
Total Liabilities,74446,97360,105419,114266,129910,142268,210573,248266,293998,321375,,
Fixed Assets,136,122,147,489,437,418,3714,3718,2914,2635,,
CWIP,0,0,0,0,0,0,66,0,0,0,,
Investments,1518,2456,4126,2936,3347,6971,7430,9472,15788,14993,,
Other Assets,72791,94782,101146,110841,126126,134879,199363,235076,275296,303746,,
Total Assets,74446,97360,105419,114266,129910,142268,210573,248266,293998,321375,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-2677,-13142,-5535,-2464,-4239,-8859,-17625,-31101,-43652,-13281,,
Cash from Investing Activity,-2,86,-76,-55,-25,-34,5076,-258,3630,-241,,
Cash from Financing Activity,3017,13014,5550,4579,12226,8505,11820,27609,44521,8587,,
Net Cash Flow,338,-42,-62,2060,7962,-388,-730,-3750,4499,-4936,,
Free Cash Flow,-2695,-13208,-5611,-2519,-4264,-8893,-17818,-31361,-43903,-13475,,
CFO/OP,-28,-120,-37,-12,-24,-57,-66,-106,-126,-26,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
ROE %,12,20,17,15,13,11,17,16,16,16,,
