Item,Indicator,Value,Signal
,SMA (10),908.27,Sell
,EMA (10),906.89,Sell
,SMA (20),912.08,Sell
,EMA (20),913.17,Sell
,SMA (50),933.32,Sell
,EMA (50),926.09,Sell
,SMA (100),945.87,Sell
,EMA (100),928.57,Sell
,SMA (200),912.39,Sell
,EMA (200),907.34,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),37.89,Neutral
,"MACD (12,26,9)",-8.34,Sell
,"Stochastic (14,3,3)",23.26,Neutral
,ADX (14),7.27,Neutral
,Williams %R (14),-95.08,Buy
,ATR (14),18.75,Neutral
,ROC (12),-2.85,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",49.85,Neutral
