Item,Indicator,Value,Signal
,SMA (10),3227.99,Buy
,EMA (10),3273.71,Buy
,SMA (20),3241.65,Buy
,EMA (20),3257.15,Buy
,SMA (50),3319.78,Buy
,EMA (50),3242.82,Buy
,SMA (100),3154.79,Buy
,EMA (100),3072.84,Buy
,SMA (200),2563.47,Buy
,EMA (200),2675.13,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),57.03,Neutral
,"MACD (12,26,9)",7.27,Buy
,"Stochastic (14,3,3)",71.38,Neutral
,ADX (14),16.07,Neutral
,Williams %R (14),-28.34,Neutral
,ATR (14),122.3,High Volatility
,ROC (12),3.86,Buy
,Stoch RSI (14),75.78,Neutral
,"UO (7,14,28)",55.49,Neutral
