Item,Date,Document
,"8 Apr - Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 8 Apr - Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3183bb85-6bac-4109-a2a2-f2707977d7ab.pdf)"
,"7 Apr - Customs authority confirmed INR 15.15 lakh duty, equal penalty and INR 2 lakh redemption fine on April 6, 2026.","[Intimation Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 7 Apr - Customs authority confirmed INR 15.15 lakh duty, equal penalty and INR 2 lakh redemption fine on April 6, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/bec6ed4e-0ef6-4357-b273-9181607013d6.pdf)"
,5 May - Company denies receiving pumped storage order; says it belongs to GE Vernova Hydro Power India.,[Response On Clarification Sought From The Company. 5 May - Company denies receiving pumped storage order; says it belongs to GE Vernova Hydro Power India.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ea44d860-f5ae-4813-b6e4-0d36b701ba99.pdf)
,"21 Mar - Shareholders approved Rashmi Joshi as Independent Director (Mar20,2026–Mar19,2031); reappointed Sandeep Zanzaria MD/CEO (Apr17,2026–Apr16,2029).","[Announcement under Regulation 30 (LODR)-Change in Management 21 Mar - Shareholders approved Rashmi Joshi as Independent Director (Mar20,2026–Mar19,2031); reappointed Sandeep Zanzaria MD/CEO (Apr17,2026–Apr16,2029).](https://www.bseindia.com/xml-data/corpfiling/AttachHis/855f5334-4881-4bab-9bc5-23eff3b2c31d.pdf)"
,20 Apr - Newspaper Advertisement of Special Window for Transfer and Dematerialization of Physical Shares,[Announcement under Regulation 30 (LODR)-Newspaper Publication 20 Apr - Newspaper Advertisement of Special Window for Transfer and Dematerialization of Physical Shares](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7c008e30-0359-4819-b9a8-61e2b33054c8.pdf)
,19 Feb - For publication of newspaper advertisement w.r.t. Notice of Postal Ballot.,[Announcement under Regulation 30 (LODR)-Newspaper Publication 19 Feb - For publication of newspaper advertisement w.r.t. Notice of Postal Ballot.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ebb066c8-c515-446d-bc1b-773afd8dde09.pdf)
,"18 Mar - Appointed Grant Thornton Bharat LLP as internal auditor for FY2026-27 to FY2028-29; appointment dated March 18, 2026.","[Board Meeting Outcome for Outcome Of The Board Meeting Held On March 18, 2026 18 Mar - Appointed Grant Thornton Bharat LLP as internal auditor for FY2026-27 to FY2028-29; appointment dated March 18, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8add34d0-5967-4c4a-b916-309dffb85ddb.pdf)"
,"18 Feb - Postal ballot: appoint Rashmi Joshi; reappoint MD Sandeep Zanzaria Apr 17,2026–Apr16,2029; approve RPTs up to ₹30,000 million.","[Postal Ballot Notice - Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 18 Feb - Postal ballot: appoint Rashmi Joshi; reappoint MD Sandeep Zanzaria Apr 17,2026–Apr16,2029; approve RPTs up to ₹30,000 million.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8feb31bd-bed0-4eaa-9201-423b886a2efd.pdf)"
,16 Apr - Postal ballot seeks approval for GE Grid Solutions LLC RPT up to USD 151 million over two years.,[Shareholder Meeting / Postal Ballot-Notice of Postal Ballot 16 Apr - Postal ballot seeks approval for GE Grid Solutions LLC RPT up to USD 151 million over two years.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9e88d21f-9aed-4f13-b027-fd9b26f76073.pdf)
,10h - Newspaper Advertisement of Special Window for Transfer and Dematerialization of Physical Shares,[Announcement under Regulation 30 (LODR)-Newspaper Publication 10h - Newspaper Advertisement of Special Window for Transfer and Dematerialization of Physical Shares](https://www.bseindia.com/xml-data/corpfiling/AttachLive/7c008e30-0359-4819-b9a8-61e2b33054c8.pdf)
,Date,Document
,---,---
,2026-09-10,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d8b07636-1070-40d4-ab6a-c57c3adeb258.pdf)
,2026-09-10,[Disclosure Under Regulation 30 Of SEBI ( Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e0890872-a338-420d-b078-82dcd971d80f.pdf)
,2026-09-09,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3456d27-c40b-4e60-a5ff-8afa2d5b969a.pdf)
