Item,Date,Document
,9h - Chetan Rameshchandra Desai appointed Independent Director for five years from 29 April 2026.,[Announcement under Regulation 30 (LODR)-Change in Directorate 9h - Chetan Rameshchandra Desai appointed Independent Director for five years from 29 April 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f89315ec-22ec-4c8f-a241-b31bedc2c1c9.pdf)
,"9h - Board meets May 1, 2026 for FY26 results and possible 1st interim dividend; record date May 8, 2026.","[Board Meeting Intimation for Consider And Approve The Audited Standalone And Consolidated Financial Results Of The Company For The Quarter And Financial Year Ended March 31, 2026, Consider And Declare 1St Interim Dividend For The Financial Year 2025-26 9h - Board meets May 1, 2026 for FY26 results and possible 1st interim dividend; record date May 8, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4a5b6419-e816-45eb-be04-7850b68ee624.pdf)"
,"9h - Board meets May 1, 2026 for FY26 results and 1st interim dividend; record date May 8, 2026.","[Intimation Of Record Date For 1St Interim Dividend For The Financial Year 2025-26 Under Regulation 42 Of SEBI Listing Regulations 9h - Board meets May 1, 2026 for FY26 results and 1st interim dividend; record date May 8, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6820e384-73ae-4fc6-b01a-0d6f314daa23.pdf)"
,"8h - Vesting of 165,176 ESOPs (164,413 @Rs.556; 763 @Rs.687) approved on March 26, 2026.","[Vesting Of Esops Under 'RKF Limited Employee Stock Option Scheme 2023' 8h - Vesting of 165,176 ESOPs (164,413 @Rs.556; 763 @Rs.687) approved on March 26, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6e3a5009-d04f-425c-94a7-d5a4e6754c29.pdf)"
,8h - Monitoring agency reported no deviation in utilisation of proceeds from 34 lakh warrants and 6.4 lakh shares.,[Announcement under Regulation 30 (LODR)-Monitoring Agency Report 8h - Monitoring agency reported no deviation in utilisation of proceeds from 34 lakh warrants and 6.4 lakh shares.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6e9bb915-af9a-44b2-83a9-e6c3d8fdec39.pdf)
,8h - Earnings conference call on 4 May 2026 at 4:00 p.m. for 4QFY26 and FY26 audited results.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 8h - Earnings conference call on 4 May 2026 at 4:00 p.m. for 4QFY26 and FY26 audited results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/44a0fac1-4b84-4fd4-b9e2-a4a443507a04.pdf)
,"8 May - The Company has allotted 16,000 Equity shares to employee pursuant to Ramkrishna Forgings Limited - Employee Stock Option Plan 2015.","[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS 8 May - The Company has allotted 16,000 Equity shares to employee pursuant to Ramkrishna Forgings Limited - Employee Stock Option Plan 2015.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/5a2dabe5-4fa0-4bd3-a39f-64ed507d30bc.pdf)"
,"6 Mar - Commercial production of 8,000-ton press; +40,000 TPA capacity; Rs.80 crore; effective March 6, 2026.","[Capacity Addition By 40000 Tonnes 6 Mar - Commercial production of 8,000-ton press; +40,000 TPA capacity; Rs.80 crore; effective March 6, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5c6b53d5-16d0-4ce1-843b-7bf568274fda.pdf)"
,"4 May - Copies of extract of statement of Audited financial results of the Company for the quarter and year ended 31 March, 2026 published in Financial Express …","[Announcement under Regulation 30 (LODR)-Newspaper Publication 4 May - Copies of extract of statement of Audited financial results of the Company for the quarter and year ended 31 March, 2026 published in Financial Express …](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f0f37170-e09b-42a1-8f0a-c0a77443b90f.pdf)"
