Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2478,2728,2301,2574,2277,2948,2445,2500,2792,3280,2968,3208
Expenses,2214,2402,2015,2259,2047,2616,2158,2179,2432,2846,2588,2853
Operating Profit,264,325,285,315,230,332,287,321,360,435,381,354
OPM %,11,12,12,12,10,11,12,13,13,13,13,11
Other Income,94,129,133,140,140,143,178,1260,134,102,122,208
Interest,9,11,12,11,10,4,5,4,5,6,6,5
Depreciation,58,57,59,59,61,62,62,60,62,64,69,65
Profit before tax,290,386,347,385,299,410,398,1518,427,466,428,492
Tax %,27,23,22,22,-8,22,20,8,26,23,25,22
Net Profit,211,299,270,302,324,321,318,1397,318,358,321,386
EPS in Rs,19.05,27.01,24.43,27.3,28.98,28.66,28.46,124.88,28.44,32.03,28.65,34.5
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,5059,6262,5810,7014,7283,8429,9804,10244,11540,12248,,
Expenses,4506,5539,5149,5888,6317,7659,8673,9080,10044,10718,,
Operating Profit,553,723,661,1126,966,770,1130,1164,1496,1529,,
OPM %,11,12,11,16,13,9,12,11,13,12,,
Other Income,58,99,88,160,174,228,525,601,1618,566,,
Interest,29,20,17,13,15,13,42,29,20,22,,
Depreciation,73,87,107,118,132,150,224,244,255,260,,
Profit before tax,509,715,625,1155,993,835,1390,1492,2838,1813,,
Tax %,32,33,25,25,26,24,23,15,16,—,,
Net Profit,347,478,472,872,736,637,1077,1265,2394,1383,,
EPS in Rs,28.31,39.07,38.53,64.63,55.82,48.26,97.44,113.06,213.99,123.62,,
Dividend Payout %,7,6,6,12,13,14,18,25,24,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,123,123,123,123,135,132,132,110,112,112,,
Reserves,1498,2093,2551,2995,4891,7468,8055,9278,10255,12261,,
Borrowings,265,51,281,48,61,52,57,448,105,162,,
Other Liabilities,1313,1706,1753,1849,1791,1456,1841,2563,2623,3257,,
Total Liabilities,3199,3973,4707,5014,6878,9108,10085,12400,13095,15792,,
Fixed Assets,1581,1588,1647,1702,1796,1841,1891,2165,2053,2146,,
CWIP,35,66,80,125,65,88,114,161,153,200,,
Investments,212,549,491,797,1938,4836,4767,5019,5605,8281,,
Other Assets,1371,1770,2489,2390,3079,2343,3313,5054,5284,5165,,
Total Assets,3199,3973,4707,5014,6878,9108,10085,12400,13095,15792,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,304,460,-234,797,1129,32,224,789,1003,1381,,
Cash from Investing Activity,-155,-374,-18,-421,-2195,-1856,-62,-759,-194,-1127,,
Cash from Financing Activity,-113,-1,191,-300,1003,1810,-71,25,-702,-420,,
Net Cash Flow,36,85,-61,76,-63,-14,91,54,107,-166,,
Free Cash Flow,238,354,-387,607,1013,-120,11,521,757,1069,,
CFO/OP,130,102,-2,147,123,30,53,91,117,130,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,40,43,54,46,34,40,51,53,47,38,,
Inventory Days,58,61,73,84,56,62,73,90,70,67,,
Days Payable,117,132,107,123,94,66,75,87,82,100,,
Cash Conversion Cycle,-19,-29,21,7,-3,36,49,57,35,5,,
Working Capital Days,-39,-26,12,9,-4,30,39,31,25,1,,
ROCE %,13,26,28,21,28,16,11,14,11,14,,
