Item,Indicator,Value,Signal
,SMA (10),378.01,Sell
,EMA (10),379.22,Sell
,SMA (20),387.43,Sell
,EMA (20),386.9,Sell
,SMA (50),410.38,Sell
,EMA (50),404.01,Sell
,SMA (100),426.63,Sell
,EMA (100),422.3,Sell
,SMA (200),457.48,Sell
,EMA (200),445.34,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),29.83,Buy
,"MACD (12,26,9)",-10.37,Sell
,"Stochastic (14,3,3)",21,Neutral
,ADX (14),57.2,Buy
,Williams %R (14),-73.54,Neutral
,ATR (14),6.34,Neutral
,ROC (12),-4.13,Sell
,Stoch RSI (14),96.2,Sell
,"UO (7,14,28)",51.23,Neutral
