Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,63.24%,63.13%,57.29%,55.29%,49.29%,49.27%,49.27%,43.54%,41.58%,41.58%,41.57%,41.57%
FIIs,20.29%,18.7%,23.66%,24.44%,25.39%,24.83%,25.12%,27.31%,28.44%,24.99%,21.64%,20.32%
DIIs,12.72%,13.89%,15.1%,15.44%,20.66%,21.21%,20.73%,24.09%,24.66%,28.13%,31.18%,31.89%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,2.13%,2.33%,2.68%,3.33%,3.2%,3.35%,3.45%,3.6%,3.57%,3.63%,3.95%,3.69%
Others,1.61%,1.96%,1.27%,1.5%,1.45%,1.34%,1.44%,1.46%,1.75%,1.68%,1.65%,2.54%
No. of Shareholders,140179,141106,170059,239650,249061,273677,289444,303062,316246,387056,402483,374212
