Item,Indicator,Value,Signal
,SMA (10),12790.6,Sell
,EMA (10),12788.93,Sell
,SMA (20),13202.75,Sell
,EMA (20),13084.29,Sell
,SMA (50),13613.28,Sell
,EMA (50),13408.92,Sell
,SMA (100),13482.14,Sell
,EMA (100),13597.7,Sell
,SMA (200),14229.09,Sell
,EMA (200),13741.69,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),23.49,Buy
,"MACD (12,26,9)",-337.11,Sell
,"Stochastic (14,3,3)",4.56,Buy
,ADX (14),37.95,Buy
,Williams %R (14),-98.61,Buy
,ATR (14),231.81,Neutral
,ROC (12),-8.28,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",38.94,Neutral
