Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1571,1569,1567,1590,1786,1758,1963,2081,2049,2058,2051,2372
Expenses,1092,1120,1173,1171,1373,1443,1568,1581,1711,1706,1791,2029
Operating Profit,479,449,394,418,413,314,395,501,338,352,260,343
OPM %,30,29,25,26,23,18,20,24,16,17,13,14
Other Income,44,48,45,40,47,46,42,32,29,29,29,30
Interest,2,3,4,3,3,3,4,4,5,6,5,6
Depreciation,66,68,78,72,84,79,95,96,104,103,106,109
Profit before tax,454,426,357,384,373,278,338,432,258,272,178,259
Tax %,25,26,26,26,23,19,28,26,25,26,26,25
Net Profit,338,317,265,285,287,225,242,320,193,202,132,194
EPS in Rs,34.27,32.11,26.83,28.81,29.03,22.82,24.53,32.35,19.58,20.45,13.36,19.61
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2233,2791,2972,2153,3560,6299,6245,7261,8240,8531,,
Expenses,1453,1906,1919,1219,2636,5115,4402,5691,6789,7237,,
Operating Profit,780,885,1053,934,924,1184,1843,1570,1451,1293,,
OPM %,35,32,35,43,26,19,30,22,18,15,,
Other Income,58,78,99,81,86,112,175,166,119,118,,
Interest,0,0,7,7,8,9,12,14,21,22,,
Depreciation,111,126,162,174,196,231,274,352,409,422,,
Profit before tax,727,837,984,834,806,1056,1733,1371,1141,967,,
Tax %,34,35,19,26,26,25,26,24,26,—,,
Net Profit,478,546,794,620,597,790,1289,1041,847,721,,
EPS in Rs,48.38,55.32,80.33,62.72,60.43,79.98,130.5,105.41,85.73,73,,
Dividend Payout %,39,36,44,37,41,20,23,28,35,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,99,99,99,99,99,99,99,99,99,99,,
Reserves,1741,1997,2300,2854,3134,3499,4035,5044,5780,6335,,
Borrowings,3,1,0,67,74,103,115,139,198,219,,
Other Liabilities,782,914,1042,1109,1295,1534,1783,1944,2208,2312,,
Total Liabilities,2624,3010,3441,4128,4601,5234,6032,7226,8284,8965,,
Fixed Assets,1305,1532,1763,2049,2169,2614,3026,3543,4844,5373,,
CWIP,412,357,370,487,560,616,709,774,1062,1259,,
Investments,467,688,654,1121,1025,1088,1310,1636,1178,1169,,
Other Assets,441,434,654,471,847,916,988,1273,1200,1163,,
Total Assets,2624,3010,3441,4128,4601,5234,6032,7226,8284,8965,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,532,652,685,985,806,904,969,1563,1420,1147,,
Cash from Investing Activity,-263,-419,-439,-755,-444,-539,-649,-1267,-1056,-874,,
Cash from Financing Activity,-284,-226,-235,-242,-349,-310,-285,-312,-341,-368,,
Net Cash Flow,-15,8,12,-11,13,54,35,-15,22,-95,,
Free Cash Flow,278,383,322,559,466,256,257,793,249,87,,
CFO/OP,112,113,108,116,108,121,104,108,108,97,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,17,14,13,8,22,19,17,16,18,20,,
Inventory Days,8,8,5,5,11,5,3,4,4,4,,
Days Payable,43,39,40,35,76,48,26,34,34,31,,
Cash Conversion Cycle,-18,-16,-22,-21,-44,-24,-7,-13,-11,-6,,
Working Capital Days,-79,-86,-78,-97,-152,-106,-63,-72,-67,-56,,
ROCE %,34,37,37,37,27,23,27,34,23,17,,
