Item,Indicator,Value,Signal
,SMA (10),1718.76,Sell
,EMA (10),1717.64,Sell
,SMA (20),1746.53,Sell
,EMA (20),1744.8,Sell
,SMA (50),1807.21,Sell
,EMA (50),1784.4,Sell
,SMA (100),1810,Sell
,EMA (100),1817.15,Sell
,SMA (200),1901.04,Sell
,EMA (200),1835.35,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),34.55,Neutral
,"MACD (12,26,9)",-32.88,Sell
,"Stochastic (14,3,3)",12.53,Buy
,ADX (14),33.31,Buy
,Williams %R (14),-89.29,Buy
,ATR (14),34.4,Neutral
,ROC (12),-4.72,Sell
,Stoch RSI (14),32.73,Neutral
,"UO (7,14,28)",42.05,Neutral
