Item,Indicator,Value,Signal
,SMA (10),2933.72,Sell
,EMA (10),2908.17,Sell
,SMA (20),2947.84,Sell
,EMA (20),2888.2,Sell
,SMA (50),2704.99,Buy
,EMA (50),2743.9,Buy
,SMA (100),2516.92,Buy
,EMA (100),2620.26,Buy
,SMA (200),2491.35,Buy
,EMA (200),2582.74,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),47.43,Neutral
,"MACD (12,26,9)",51.31,Sell
,"Stochastic (14,3,3)",7.76,Buy
,ADX (14),32.11,Buy
,Williams %R (14),-89.44,Buy
,ATR (14),87.51,High Volatility
,ROC (12),-6.79,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",29.57,Buy
