Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,575,540,547,563,589,538,592,603,642,645,629,653
Expenses,393,387,357,385,399,392,364,393,412,417,393,406
Operating Profit,183,153,189,177,189,146,228,210,230,228,236,248
OPM %,32,28,35,32,32,27,38,35,36,35,38,38
Other Income,36,44,75,42,43,43,217,67,42,-20,50,45
Interest,3,3,7,2,2,2,3,3,2,2,2,1
Depreciation,15,18,14,15,15,15,16,14,14,14,15,14
Profit before tax,201,176,244,203,215,172,426,260,255,192,269,277
Tax %,26,26,27,26,26,26,22,26,26,26,26,26
Net Profit,149,130,179,151,158,128,331,192,189,142,200,204
EPS in Rs,32.56,28.41,39.1,32.94,34.61,27.89,72.34,41.91,41.32,31,43.68,44.7
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,1969,2082,2152,2239,2611,2425,2193,2281,2520,2570,,
Expenses,1468,1516,1578,1526,1775,1616,1555,1540,1615,1628,,
Operating Profit,501,566,574,712,836,809,638,742,904,942,,
OPM %,25,27,27,32,32,33,29,33,36,37,,
Other Income,114,167,183,81,63,134,185,344,139,116,,
Interest,1,2,11,15,11,13,15,8,10,8,,
Depreciation,66,71,103,109,115,106,62,61,58,58,,
Profit before tax,548,660,642,669,773,824,746,1016,976,993,,
Tax %,34,35,21,26,21,24,26,24,26,—,,
Net Profit,360,429,509,498,613,624,551,768,722,735,,
EPS in Rs,78.71,93.79,111.29,108.77,133.9,136.38,120.52,167.79,157.92,160.7,,
Dividend Payout %,25,24,297,32,26,29,29,98,48,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,46,46,46,46,46,46,46,46,46,46,,
Reserves,2373,2637,2966,3350,2347,2819,3162,3550,4172,4157,,
Borrowings,2,2,2,2,63,39,41,40,108,70,,
Other Liabilities,840,1004,926,1007,810,997,752,593,585,649,,
Total Liabilities,3261,3690,3940,4405,3266,3901,4001,4229,4911,4922,,
Fixed Assets,902,950,886,973,894,869,749,713,724,678,,
CWIP,15,1,0,1,3,1,8,0,8,20,,
Investments,0,0,0,0,0,0,0,0,0,0,,
Other Assets,2343,2739,3054,3432,2369,3030,3244,3516,4180,4224,,
Total Assets,3261,3690,3940,4405,3266,3901,4001,4229,4911,4922,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,329,332,98,323,427,667,356,257,660,968,,
Cash from Investing Activity,-250,-238,35,1530,-469,-575,-36,54,-71,-562,,
Cash from Financing Activity,-83,-110,-110,-164,-1571,-181,-346,-235,-205,-798,,
Net Cash Flow,-3,-17,23,1690,-1613,-88,-26,75,383,-392,,
Free Cash Flow,394,262,125,343,410,654,292,291,783,944,,
CFO/OP,146,105,59,93,89,107,81,64,110,105,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,20,29,30,29,18,20,23,31,31,26,,
Inventory Days,148,147,189,198,199,173,175,200,214,195,,
Days Payable,178,245,213,197,130,102,91,77,68,89,,
Cash Conversion Cycle,-10,-69,6,31,87,91,107,154,177,132,,
Working Capital Days,-47,-57,-16,-8,3,-14,1,24,23,9,,
ROCE %,17,21,23,20,23,29,26,22,21,24,,
