Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,41.96%,41.96%,41.96%,38.87%,38.87%,38.85%,38.84%,38.82%,38.82%,38.82%,38.02%,38.02%
FIIs,21.48%,18.78%,19.57%,20.39%,19.49%,15.87%,15.15%,13.24%,14.09%,13.55%,15.31%,17.5%
DIIs,6.85%,10.14%,10.7%,14.12%,14.86%,19.57%,22.45%,22.74%,17.92%,17.48%,17.01%,16.11%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,21.11%,20.39%,19.38%,18.78%,18.29%,17.45%,16.07%,16.54%,18.28%,19.19%,19.09%,17.85%
Others,8.59%,8.73%,8.39%,7.84%,8.49%,8.27%,7.5%,8.65%,10.89%,10.96%,10.58%,10.53%
No. of Shareholders,207055,190691,182142,179870,202198,177554,169802,169700,165542,163184,160286,169422
