Item,Indicator,Value,Signal
,SMA (10),85.19,Sell
,EMA (10),85.26,Sell
,SMA (20),86.87,Sell
,EMA (20),87.09,Sell
,SMA (50),92.18,Sell
,EMA (50),91.18,Sell
,SMA (100),96.17,Sell
,EMA (100),94.11,Sell
,SMA (200),98.25,Sell
,EMA (200),96.78,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),27.28,Buy
,"MACD (12,26,9)",-2.49,Sell
,"Stochastic (14,3,3)",7.38,Buy
,ADX (14),33.94,Buy
,Williams %R (14),-89.41,Buy
,ATR (14),1.76,Neutral
,ROC (12),-7.07,Sell
,Stoch RSI (14),1.1,Buy
,"UO (7,14,28)",43.38,Neutral
