Item,Indicator,Value,Signal
,SMA (10),1706.22,Sell
,EMA (10),1695.78,Sell
,SMA (20),1702.27,Sell
,EMA (20),1682.67,Sell
,SMA (50),1597.83,Buy
,EMA (50),1603.65,Buy
,SMA (100),1445.91,Buy
,EMA (100),1514.54,Buy
,SMA (200),1434.32,Buy
,EMA (200),1451.31,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),51.99,Neutral
,"MACD (12,26,9)",26.68,Sell
,"Stochastic (14,3,3)",43.74,Neutral
,ADX (14),29.49,Buy
,Williams %R (14),-59.85,Neutral
,ATR (14),56.4,High Volatility
,ROC (12),-1.58,Sell
,Stoch RSI (14),6.66,Buy
,"UO (7,14,28)",57.86,Neutral
