Item,Indicator,Value,Signal
,SMA (10),25757,Sell
,EMA (10),25741.38,Sell
,SMA (20),26086.25,Sell
,EMA (20),26116.93,Sell
,SMA (50),27059.9,Sell
,EMA (50),26585.39,Sell
,SMA (100),26705.1,Sell
,EMA (100),26791.61,Sell
,SMA (200),27050.65,Sell
,EMA (200),27384.35,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),36.29,Neutral
,"MACD (12,26,9)",-456.33,Sell
,"Stochastic (14,3,3)",10.84,Buy
,ADX (14),25.13,Buy
,Williams %R (14),-74.22,Neutral
,ATR (14),462.45,Neutral
,ROC (12),-3.78,Sell
,Stoch RSI (14),63.21,Neutral
,"UO (7,14,28)",35.73,Neutral
