Item,Indicator,Value,Signal
,SMA (10),1905.06,Buy
,EMA (10),1921.85,Buy
,SMA (20),1887.25,Buy
,EMA (20),1908.49,Buy
,SMA (50),1892.41,Buy
,EMA (50),1878.72,Buy
,SMA (100),1808.53,Buy
,EMA (100),1806.61,Buy
,SMA (200),1646.71,Buy
,EMA (200),1676.39,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),64.81,Neutral
,"MACD (12,26,9)",13.07,Buy
,"Stochastic (14,3,3)",79,Neutral
,ADX (14),19.26,Neutral
,Williams %R (14),-11.9,Sell
,ATR (14),51.13,Neutral
,ROC (12),6.26,Buy
,Stoch RSI (14),100,Sell
,"UO (7,14,28)",52.94,Neutral
