Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,4943,4818,4658,6580,11534,10454,10293,12836,14855,10672,10511,15548
Expenses,4744,4634,4476,6332,11108,10063,9850,12353,14294,10257,10102,15085
Operating Profit,199,184,182,248,426,391,443,482,561,414,408,463
OPM %,4,3.8,3.9,3.8,3.7,3.7,4.3,3.8,3.8,3.9,3.9,3
Other Income,3,4,19,16,206,10,265,8,497,139,90,537
Interest,17,22,21,29,38,41,46,33,38,43,24,24
Depreciation,36,41,51,55,66,75,86,93,96,99,105,107
Profit before tax,149,126,130,180,529,285,576,366,924,412,370,869
Tax %,24,23,25,22,22,24,19,23,19,22,19,17
Net Profit,113,97,97,140,412,216,465,280,746,321,298,718
EPS in Rs,18.02,16.12,15.91,22.34,65.15,28.5,66.54,37.2,110.72,47.34,42.17,108.6
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2842,2984,4400,6448,10697,12192,17691,38860,48873,51585,,
Expenses,2729,2848,4172,6156,10313,11673,16986,37345,47000,49738,,
Operating Profit,113,136,228,292,384,519,705,1515,1873,1847,,
OPM %,4,4.6,5,4.5,3.6,4.3,4,3.9,3.8,3.6,,
Other Income,4,6,5,1,4,4,32,497,731,1263,,
Interest,13,26,39,33,49,64,81,162,141,129,,
Depreciation,15,22,37,44,84,115,162,281,393,407,,
Profit before tax,88,94,157,217,255,345,494,1570,2071,2574,,
Tax %,31,32,23,26,25,26,24,21,21,—,,
Net Profit,61,63,120,160,190,255,375,1233,1644,2082,,
EPS in Rs,10.76,11.19,20.81,27.28,32.05,42.9,61.47,181.87,236.61,308.83,,
Dividend Payout %,4,4,4,4,6,7,8,4,4,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,11,11,11,12,12,12,12,12,12,12,,
Reserves,186,304,367,530,726,985,1273,1683,2998,4665,,
Borrowings,43,45,141,87,295,667,453,489,671,994,,
Other Liabilities,549,606,971,1069,1814,2613,2941,4806,13077,13481,,
Total Liabilities,789,966,1491,1697,2846,4277,4679,6990,16758,19152,,
Fixed Assets,137,179,241,414,550,1003,1244,1996,2774,4172,,
CWIP,2,16,19,10,72,22,120,68,257,571,,
Investments,0,11,8,0,95,141,44,20,536,1007,,
Other Assets,650,759,1224,1273,2128,3111,3272,4905,13191,13403,,
Total Assets,789,966,1491,1697,2846,4277,4679,6990,16758,19152,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,53,68,-3,237,170,273,726,584,1150,1782,,
Cash from Investing Activity,-43,-100,-64,-99,-265,-464,-356,-531,-1093,-1138,,
Cash from Financing Activity,-8,42,69,-57,63,304,-330,-70,-27,-108,,
Net Cash Flow,1,10,2,81,-32,113,41,-17,30,537,,
Free Cash Flow,15,-5,-82,129,2,-145,276,16,254,724,,
CFO/OP,74,78,11,123,77,85,156,100,94,117,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,42,38,63,43,62,46,51,48,65,49,,
Inventory Days,47,47,57,47,47,43,32,39,41,31,,
Days Payable,84,75,103,89,108,86,81,92,111,86,,
Cash Conversion Cycle,5,10,17,1,1,3,2,-6,-5,-7,,
Working Capital Days,7,8,12,9,9,3,-2,-2,2,-3,,
ROCE %,37,34,27,34,30,23,24,29,40,29,,
