Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,47.21%,47.21%,47.21%,47.21%,47.21%,47.21%,47.21%,47.21%,47.21%,47.21%,47.29%,47.29%
FIIs,24.1%,19.99%,20.15%,18.76%,16.65%,15.83%,15.27%,17.38%,16.21%,16.92%,16.55%,13.82%
DIIs,12.91%,13.84%,15.91%,17.1%,19.74%,20.54%,21.52%,20.08%,21.05%,20.48%,20.89%,22.2%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,12.94%,14.68%,13.29%,14.05%,13.54%,13.68%,13.46%,12.55%,12.55%,12.35%,12.23%,13.49%
Others,2.84%,4.29%,3.44%,2.88%,2.86%,2.74%,2.54%,2.78%,2.99%,3.04%,3.04%,3.2%
No. of Shareholders,105875,116509,114397,138315,143063,156333,157285,141661,136233,135290,136374,148990
