Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,257,369,513,322,462,559,676,529,460,737,783,572
Expenses,237,331,441,280,392,475,545,441,409,612,664,479
Operating Profit,20,38,72,42,69,85,131,88,52,125,118,93
OPM %,8,10,14,13,15,15,19,17,11,17,15,16
Other Income,1,2,1,4,12,9,10,20,14,4,22,16
Interest,12,13,11,12,10,14,15,10,13,13,14,15
Depreciation,6,6,6,7,6,6,7,8,7,8,7,7
Profit before tax,3,21,56,28,64,74,119,90,45,108,119,88
Tax %,37,24,26,25,28,25,21,25,18,30,24,27
Net Profit,2,16,42,21,46,55,94,67,37,76,91,64
EPS in Rs,0.06,0.55,1.4,0.67,1.51,1.82,3.14,2.24,1.13,2.46,2.97,2.05
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,716,855,701,742,1158,1396,1291,2017,2507,2552,,
Expenses,650,794,649,673,1084,1275,1157,1689,2124,2163,,
Operating Profit,65,61,51,69,74,121,134,327,383,388,,
OPM %,9,7,7,9,6,9,10,16,15,15,,
Other Income,6,12,16,9,10,9,6,35,61,57,,
Interest,44,46,46,46,44,48,51,51,51,55,,
Depreciation,16,19,20,19,17,25,25,27,30,29,,
Profit before tax,11,9,2,13,23,57,64,285,363,361,,
Tax %,41,41,44,39,39,26,27,24,25,—,,
Net Profit,6,5,1,8,14,42,47,216,272,269,,
EPS in Rs,0.2,0.17,0.02,0.27,0.53,1.54,1.56,7.14,8.81,8.61,,
Dividend Payout %,0,0,0,19,14,5,6,3,0,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,13,13,13,13,13,13,13,14,30,30,,
Reserves,312,317,322,323,330,343,381,540,1222,1485,,
Borrowings,209,399,263,308,263,325,330,256,283,457,,
Other Liabilities,341,358,281,289,319,428,463,359,652,696,,
Total Liabilities,876,1088,880,933,925,1109,1187,1170,2187,2667,,
Fixed Assets,187,195,201,193,181,168,153,144,251,250,,
CWIP,6,12,3,2,0,3,3,5,62,138,,
Investments,0,0,0,0,0,1,1,4,268,184,,
Other Assets,682,881,676,738,744,936,1030,1017,1605,2094,,
Total Assets,876,1088,880,933,925,1109,1187,1170,2187,2667,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,66,-102,179,16,96,2,28,29,157,-105,,
Cash from Investing Activity,-24,-31,-8,-15,-7,-8,9,-22,-621,-7,,
Cash from Financing Activity,-61,145,-182,2,-93,17,-45,-10,468,116,,
Net Cash Flow,-18,12,-11,3,-4,11,-7,-3,4,3,,
Free Cash Flow,55,-132,163,7,91,-6,19,14,-78,-215,,
CFO/OP,78,-152,296,37,140,4,34,38,58,2,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,166,256,161,218,205,164,166,174,85,129,,
Inventory Days,120,182,109,153,147,104,93,109,118,133,,
Days Payable,149,203,114,161,179,129,118,95,109,62,,
Cash Conversion Cycle,138,235,156,210,173,139,141,188,94,200,,
Working Capital Days,63,57,55,73,94,60,68,119,34,80,,
ROCE %,15,9,8,8,9,10,15,15,28,23,,
