Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1890,2241,3328,2865,2276,2807,4019,2982,2422,2925,4072,3378
Expenses,1768,2086,3086,2628,2127,2599,3740,2784,2240,2705,3746,3203
Operating Profit,123,155,242,238,149,209,279,199,182,220,326,175
OPM %,6,7,7,8,7,7,7,7,8,8,8,5
Other Income,13,13,13,24,19,21,24,16,10,-44,45,30
Interest,18,10,12,8,6,16,19,10,17,22,23,13
Depreciation,23,23,28,28,30,35,35,41,43,46,48,57
Profit before tax,95,134,214,226,131,179,249,163,132,108,300,135
Tax %,26,25,25,25,27,26,22,26,25,25,24,24
Net Profit,71,100,160,169,96,132,194,121,99,81,227,103
EPS in Rs,3.44,4.88,7.81,8.21,4.68,6.45,9.42,5.88,4.82,3.92,11.04,4.99
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4639,5235,5360,4264,6064,7977,9685,11968,12402,12798,,
Expenses,4372,4887,5077,4024,5717,7478,9017,11089,11469,11894,,
Operating Profit,266,348,283,240,347,500,669,879,933,903,,
OPM %,6,7,5,6,6,6,7,7,8,7,,
Other Income,22,26,40,62,36,195,44,83,21,41,,
Interest,29,48,29,65,46,55,58,49,72,76,,
Depreciation,64,75,88,92,86,85,98,128,179,194,,
Profit before tax,196,251,206,145,251,555,557,785,703,674,,
Tax %,25,17,32,32,33,28,26,25,25,—,,
Net Profit,144,190,144,101,168,401,414,591,527,509,,
EPS in Rs,7.5,9.87,7.44,5.21,8.71,20.79,20.18,28.75,25.66,24.77,,
Dividend Payout %,67,51,67,38,57,29,35,31,33,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,19,19,19,19,19,19,19,41,41,41,,
Reserves,738,774,854,763,866,998,1311,2569,3024,3390,,
Borrowings,221,376,348,520,510,554,662,243,381,810,,
Other Liabilities,1672,2068,2130,2137,2154,2741,3455,3758,4803,4325,,
Total Liabilities,2650,3236,3351,3439,3549,4313,5447,6611,8249,8567,,
Fixed Assets,356,392,400,444,384,433,859,1165,1536,1697,,
CWIP,34,25,41,67,72,152,83,127,123,137,,
Investments,11,13,15,17,295,162,148,267,432,457,,
Other Assets,2250,2806,2895,2911,2799,3565,4357,5053,6158,6276,,
Total Assets,2650,3236,3351,3439,3549,4313,5447,6611,8249,8567,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,159,19,258,457,350,87,243,289,688,154,,
Cash from Investing Activity,69,-88,-65,-88,-238,-67,-178,-524,-463,-354,,
Cash from Financing Activity,-203,51,-181,-167,-70,-82,-76,365,-162,137,,
Net Cash Flow,25,-18,13,202,42,-62,-11,130,63,-63,,
Free Cash Flow,52,-73,180,376,367,-131,26,-144,319,-169,,
CFO/OP,70,24,84,192,150,36,67,64,99,35,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,78,75,78,57,69,72,71,74,60,63,,
Inventory Days,97,152,119,116,143,125,127,106,131,131,,
Days Payable,191,228,211,211,260,223,223,198,209,177,,
Cash Conversion Cycle,-16,-2,-14,-38,-48,-26,-25,-18,-18,16,,
Working Capital Days,6,8,8,-13,-1,6,2,20,16,20,,
ROCE %,20,20,25,19,13,20,25,26,26,21,,
