Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,54.79%,54.79%,54.79%,54.72%,54.72%,52.74%,52.74%,52.68%,52.68%,52.68%,52.68%,52.59%
FIIs,23.55%,21.2%,20.92%,20.63%,20.72%,20.64%,19.47%,16.5%,16.31%,14.96%,13.9%,11.82%
DIIs,9.94%,13.08%,15.8%,16.8%,17.48%,19.53%,21.5%,24.05%,24.62%,25.84%,26.44%,28.02%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,7.53%,7.24%,6.45%,6.08%,5.45%,5.59%,5.08%,5.59%,5.28%,5.37%,5.51%,6.14%
Others,4.18%,3.69%,2.03%,1.77%,1.62%,1.5%,1.21%,1.18%,1.1%,1.15%,1.46%,1.44%
No. of Shareholders,125992,121880,115850,120018,107338,128806,125090,142310,136061,131750,135605,142277
