Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,819,903,798,945,837,919,788,942,801,945,828,979
Expenses,637,721,616,760,663,719,610,743,656,733,677,775
Operating Profit,182,182,182,185,174,200,178,199,145,212,151,204
OPM %,22,20,23,20,21,22,23,21,18,22,18,21
Other Income,-25,11,22,151,18,-1,23,12,13,13,-8,18
Interest,28,29,31,31,32,31,35,35,34,32,34,33
Depreciation,82,86,90,87,90,90,104,106,105,104,105,103
Profit before tax,46,78,83,217,70,77,62,70,19,89,4,86
Tax %,26,26,23,20,26,24,26,26,28,26,42,26
Net Profit,34,58,64,174,52,59,46,52,14,66,2,64
EPS in Rs,2.64,4.51,4.95,13.54,4.04,4.57,3.57,4.05,1.08,5.14,0.17,4.98
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2634,2931,3056,1708,2388,3452,3479,3489,3516,3553,,
Expenses,2271,2441,2210,1540,1960,2647,2682,2738,2790,2841,,
Operating Profit,364,490,846,169,427,804,797,751,726,712,,
OPM %,14,17,28,10,18,23,23,22,21,20,,
Other Income,49,66,66,87,54,39,19,188,24,36,,
Interest,15,14,129,108,99,118,126,141,147,132,,
Depreciation,60,64,296,265,242,295,339,371,420,417,,
Profit before tax,337,478,487,-117,140,430,351,426,182,198,,
Tax %,35,31,32,-23,26,25,25,22,26,—,,
Net Profit,221,329,329,-89,103,323,263,331,134,146,,
EPS in Rs,17.16,25.6,25.59,-6.95,8.01,25.13,20.42,25.73,10.44,11.37,,
Dividend Payout %,23,24,16,-58,680,54,59,74,86,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,64,64,64,64,64,64,64,64,64,64,,
Reserves,1260,1410,1678,1830,1694,1750,1374,1463,1511,1531,,
Borrowings,0,0,0,1249,1032,1094,1246,1357,1446,1387,,
Other Liabilities,599,667,732,589,542,616,587,466,801,796,,
Total Liabilities,1923,2141,2474,3732,3332,3525,3272,3350,3823,3778,,
Fixed Assets,268,296,317,1369,1120,1226,1392,1509,1800,1651,,
CWIP,30,12,17,20,34,5,4,4,14,4,,
Investments,0,0,0,0,0,0,0,0,1,36,,
Other Assets,1625,1833,2140,2343,2179,2294,1876,1837,2008,2087,,
Total Assets,1923,2141,2474,3732,3332,3525,3272,3350,3823,3778,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,257,160,345,582,461,212,629,453,738,595,,
Cash from Investing Activity,-229,-112,-278,-189,-53,93,439,40,53,-257,,
Cash from Financing Activity,-56,-56,-63,-436,-369,-341,-1011,-518,-638,-531,,
Net Cash Flow,-28,-7,4,-43,39,-37,57,-24,153,-194,,
Free Cash Flow,209,85,263,496,425,164,539,355,670,530,,
CFO/OP,109,76,99,91,245,51,90,69,114,93,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,10,12,8,8,17,11,9,8,12,19,,
Inventory Days,225,232,238,246,265,292,218,227,197,164,,
Days Payable,129,146,146,142,192,153,99,73,85,77,,
Cash Conversion Cycle,106,99,100,112,90,150,128,162,124,107,,
Working Capital Days,51,56,46,28,10,33,27,43,16,17,,
ROCE %,22,25,31,25,0,8,20,19,15,13,,
