Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,25.45%,25.43%,25.42%,25.41%,25.4%,25.4%,25.4%,25.39%,25.39%,25.38%,25.38%,20.3%
FIIs,54.67%,53.97%,53.9%,54.28%,53.29%,53.08%,53.58%,52.62%,49.61%,47.22%,45.15%,54.77%
DIIs,15.18%,15.05%,15.69%,15.24%,16.22%,15.94%,15.33%,16.33%,18.66%,21.3%,23.29%,19.9%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,3.61%,3.82%,3.92%,3.99%,3.99%,4.4%,4.48%,4.47%,5.1%,4.79%,4.91%,4.02%
Others,1.09%,1.73%,1.07%,1.08%,1.09%,1.18%,1.21%,1.18%,1.24%,1.31%,1.27%,1.02%
No. of Shareholders,96873,107254,118031,126529,140680,181398,230821,253512,298608,298475,334705,352550
