Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%,51.46%
FIIs,11.65%,11.57%,11.54%,11.2%,10.89%,10.65%,10.56%,10.31%,10.33%,10.26%,9.62%,9.47%
DIIs,5.88%,5.92%,6.1%,6.42%,6.81%,7.12%,7.29%,7.45%,7.31%,7.31%,8.07%,8.27%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,12.46%,12.41%,12.29%,12.28%,12.18%,12.08%,12.08%,11.95%,12.05%,12.14%,11.93%,11.87%
Others,18.54%,18.63%,18.61%,18.64%,18.65%,18.68%,18.61%,18.83%,18.85%,18.83%,18.91%,18.93%
No. of Shareholders,60734,61275,60774,65300,65695,64338,69354,72783,75884,84234,83963,83499
