Item,Indicator,Value,Signal
,SMA (10),87.56,Sell
,EMA (10),85.79,Sell
,SMA (20),86.97,Sell
,EMA (20),86.37,Sell
,SMA (50),85.34,Sell
,EMA (50),85.12,Sell
,SMA (100),81,Buy
,EMA (100),84.54,Sell
,SMA (200),88.51,Sell
,EMA (200),85.81,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),43.47,Neutral
,"MACD (12,26,9)",-0.12,Sell
,"Stochastic (14,3,3)",18.33,Buy
,ADX (14),33.5,Buy
,Williams %R (14),-74.53,Neutral
,ATR (14),3.37,High Volatility
,ROC (12),-11.95,Sell
,Stoch RSI (14),15.42,Buy
,"UO (7,14,28)",35.5,Neutral
