Item,Indicator,Value,Signal
,SMA (10),21513.3,Buy
,EMA (10),21669.85,Buy
,SMA (20),20779.8,Buy
,EMA (20),20961.57,Buy
,SMA (50),19450.86,Buy
,EMA (50),19749.37,Buy
,SMA (100),18372.2,Buy
,EMA (100),18432.55,Buy
,SMA (200),15810.58,Buy
,EMA (200),16818.75,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),74.03,Sell
,"MACD (12,26,9)",855.42,Buy
,"Stochastic (14,3,3)",90.42,Sell
,ADX (14),31.97,Buy
,Williams %R (14),-11.32,Sell
,ATR (14),524.15,Neutral
,ROC (12),10.91,Buy
,Stoch RSI (14),82.19,Sell
,"UO (7,14,28)",65.97,Neutral
