Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1487,1657,1929,2144,2163,2010,2087,2114,2164,1846,2066,2473
Expenses,1249,1378,1619,1785,1800,1693,1790,1795,1897,1631,1823,2078
Operating Profit,238,279,310,358,364,317,298,319,266,215,243,396
OPM %,16,17,16,17,17,16,14,15,12,12,12,16
Other Income,3,7,23,11,6,11,20,6,12,-5,0,4
Interest,21,32,108,121,119,118,103,112,107,106,97,93
Depreciation,48,53,75,84,86,87,88,92,93,94,94,103
Profit before tax,172,201,149,164,164,124,126,120,78,10,52,204
Tax %,28,26,26,28,25,25,21,22,21,80,23,24
Net Profit,123,148,111,118,123,93,100,94,62,2,40,155
EPS in Rs,3.25,3.92,2.95,3.13,3.27,2.47,2.65,2.49,1.63,0.05,1.02,3.94
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2558,3529,3244,2660,4446,5774,6420,8404,8189,8549,,
Expenses,2175,2912,2778,2143,3793,5043,5383,7067,7146,7429,,
Operating Profit,383,616,465,517,653,731,1037,1337,1043,1119,,
OPM %,15,17,14,19,15,13,16,16,13,13,,
Other Income,23,20,28,19,28,41,37,47,14,12,,
Interest,41,37,46,34,29,53,181,461,423,403,,
Depreciation,61,66,92,110,121,137,217,346,373,384,,
Profit before tax,304,533,355,392,532,582,676,577,261,345,,
Tax %,24,28,19,20,20,24,27,25,24,—,,
Net Profit,230,383,288,314,426,442,491,435,198,259,,
EPS in Rs,6.64,11.13,8.31,9.1,11.29,11.7,13.01,11.51,5.03,6.64,,
Dividend Payout %,11,16,42,38,44,47,42,48,119,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,34,34,34,34,34,38,38,38,38,39,,
Reserves,1096,1343,1615,1665,1901,2576,2792,3209,3660,3967,,
Borrowings,758,717,793,617,724,786,1029,4983,5571,4989,,
Other Liabilities,691,776,944,995,1067,1385,1573,3066,2453,2299,,
Total Liabilities,2580,2871,3387,3311,3726,4785,5433,11295,11722,11295,,
Fixed Assets,1388,1399,1500,1640,1742,1934,1968,6892,6595,7128,,
CWIP,80,67,175,306,267,175,1130,433,732,583,,
Investments,291,316,362,155,196,588,234,433,516,464,,
Other Assets,822,1090,1350,1210,1521,2087,2101,3537,3879,3119,,
Total Assets,2580,2871,3387,3311,3726,4785,5433,11295,11722,11295,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,346,293,290,532,385,290,504,1105,760,1576,,
Cash from Investing Activity,-36,-34,-278,-107,-203,-541,-552,-4214,-690,-675,,
Cash from Financing Activity,-337,-110,-70,-389,-180,217,-31,3381,-64,-990,,
Net Cash Flow,-27,148,-58,36,3,-34,-78,272,6,-89,,
Free Cash Flow,306,198,58,301,271,-16,-392,573,-4,851,,
CFO/OP,143,94,68,129,87,60,92,127,70,158,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,88,74,68,66,97,91,70,97,78,62,,
Inventory Days,72,68,73,54,101,70,48,82,80,65,,
Days Payable,123,88,81,70,134,106,80,147,100,92,,
Cash Conversion Cycle,37,54,60,51,64,55,38,32,57,35,,
Working Capital Days,-57,-34,-1,-4,15,17,4,-11,-24,-40,,
ROCE %,11,17,25,16,17,18,17,14,12,8,,
