Item,Indicator,Value,Signal
,SMA (10),268.27,Sell
,EMA (10),268.53,Sell
,SMA (20),273.27,Sell
,EMA (20),272.09,Sell
,SMA (50),279.13,Sell
,EMA (50),278.59,Sell
,SMA (100),288.73,Sell
,EMA (100),283.4,Sell
,SMA (200),288.35,Sell
,EMA (200),286.98,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),29.23,Buy
,"MACD (12,26,9)",-4.39,Sell
,"Stochastic (14,3,3)",13.92,Buy
,ADX (14),17.96,Neutral
,Williams %R (14),-79.53,Neutral
,ATR (14),6,Neutral
,ROC (12),-5.64,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",37.79,Neutral
