Item,Indicator,Value,Signal
,SMA (10),151.4,Sell
,EMA (10),150.98,Sell
,SMA (20),150.69,Sell
,EMA (20),152.34,Sell
,SMA (50),158.04,Sell
,EMA (50),156.39,Sell
,SMA (100),160.04,Sell
,EMA (100),157.33,Sell
,SMA (200),153.24,Sell
,EMA (200),153.12,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),39.54,Neutral
,"MACD (12,26,9)",-2.17,Buy
,"Stochastic (14,3,3)",30.38,Neutral
,ADX (14),13.06,Neutral
,Williams %R (14),-79.93,Neutral
,ATR (14),4.76,High Volatility
,ROC (12),-1.44,Sell
,Stoch RSI (14),30.34,Neutral
,"UO (7,14,28)",40.89,Neutral
