Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,66.69%,66.66%,66.58%,66.56%,66.54%,66.5%,66.43%,66.43%,66.37%,66.29%,66.24%,66.21%
FIIs,11.46%,12%,11.65%,10.88%,10.76%,9.76%,11.38%,12.13%,12.29%,11.68%,12.94%,13.48%
DIIs,15.77%,15.58%,15.76%,16.25%,14.86%,14.18%,12.68%,12.76%,13.33%,13.23%,12.59%,12.67%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,5.06%,4.78%,5.2%,5.41%,6.71%,8.28%,8.12%,7.14%,6.57%,7.11%,6.72%,6.18%
Others,1.02%,0.97%,0.81%,0.9%,1.12%,1.29%,1.39%,1.54%,1.45%,1.69%,1.52%,1.46%
No. of Shareholders,51172,57989,69824,83603,103928,125004,119819,101902,83943,85666,83884,79071
